2019-05-30 17:37:28.177125: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 FMA
2019-05-30 17:37:28.204130: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 3000000000 Hz
2019-05-30 17:37:28.204333: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x55ec1336d430 executing computations on platform Host. Devices:
2019-05-30 17:37:28.204348: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
WARNING:tensorflow:From /home/ckg/cartpole_impala/impala.py:37: to_float (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
WARNING:tensorflow:From /home/ckg/cartpole_impala/core.py:15: dense (from tensorflow.python.layers.core) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.dense instead.
WARNING:tensorflow:From /home/ckg/anaconda3/envs/tensorflow-cpu/lib/python3.6/site-packages/tensorflow/python/framework/op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
WARNING:tensorflow:From /home/ckg/anaconda3/envs/tensorflow-cpu/lib/python3.6/site-packages/tensorflow/python/ops/math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
thread_3 558 314.0 0.7030079146479346
thread_2 567 500.0 0.7270448135137558
thread_1 567 500.0 0.7003515731096268
thread_0 573 500.0 0.7074359160661697
thread_3 559 500.0 0.6815938874483108
thread_2 568 500.0 0.6907087420225143
thread_1 568 500.0 0.6665154764652252
thread_0 574 500.0 0.6970250319242477
thread_3 560 500.0 0.6694035733938217
thread_2 569 500.0 0.6947067954540252
thread_1 569 500.0 0.6748859701156616
thread_0 575 500.0 0.7128306605815887
thread_3 561 500.0 0.688257226228714
thread_2 570 500.0 0.6902178616523743
thread_1 570 500.0 0.6852763158082962
thread_0 576 500.0 0.6966847821474075
thread_3 562 500.0 0.70534519302845
thread_1 571 403.0 0.6787256987455761
thread_2 571 500.0 0.6758005894422531
thread_3 563 161.0 0.7287657927282108
thread_0 577 500.0 0.6951089354753495
thread_1 572 334.0 0.7047189036886136
thread_0 578 197.0 0.6938484925303967
thread_3 564 483.0 0.6859387941735625
thread_2 572 500.0 0.708271353840828
thread_1 573 500.0 0.6920802667140961
thread_0 579 500.0 0.6941243022680282
thread_3 565 500.0 0.6910118006467819
thread_2 573 500.0 0.7144777917861939
thread_1 574 500.0 0.6911271396875381
thread_3 566 500.0 0.7104641184806824
thread_0 580 500.0 0.7012131305932998
thread_2 574 500.0 0.7014837738275528
thread_1 575 500.0 0.6950680490732193
thread_0 581 500.0 0.6771493985652923
thread_3 567 500.0 0.7048546983003616
thread_2 575 500.0 0.7013413558006286
thread_1 576 500.0 0.6954332386255264
thread_3 568 500.0 0.6987069003582
thread_0 582 500.0 0.6737099260091781
thread_2 576 500.0 0.716592265367508
thread_1 577 500.0 0.6935479872226715
thread_3 569 500.0 0.716148087978363
thread_0 583 500.0 0.7014437034130097
thread_2 577 500.0 0.7025819723606109
thread_1 578 500.0 0.6943693783283234
thread_3 570 500.0 0.699050910115242
thread_0 584 500.0 0.673783921957016
thread_2 578 500.0 0.7217313374280929
thread_1 579 500.0 0.681486133813858
thread_3 571 500.0 0.731796543955803
thread_0 585 500.0 0.723459599018097
thread_2 579 500.0 0.7002089112997055
thread_1 580 495.0 0.6906254663611904
thread_0 586 500.0 0.7177389968633652
thread_3 572 500.0 0.6991395781040192
thread_2 580 500.0 0.6904282324314117
thread_1 581 500.0 0.6921053740978241
thread_0 587 500.0 0.6866203793287278
thread_3 573 500.0 0.7012716394662857
thread_2 581 500.0 0.729614223599434
thread_1 582 500.0 0.684372298836708
thread_0 588 500.0 0.697835289478302
thread_3 574 500.0 0.6898059142827988
thread_2 582 500.0 0.6953528512716294
thread_1 583 500.0 0.6981705410480499
thread_3 575 500.0 0.7037375898361206
thread_0 589 500.0 0.6907925904989243
thread_2 583 500.0 0.6772329823970795
thread_1 584 500.0 0.6973366053104401
thread_0 590 401.0 0.7087276609163926
thread_3 576 500.0 0.6823329726457595
thread_2 584 500.0 0.6796259474754334
thread_1 585 500.0 0.7088343522548676
thread_0 591 500.0 0.6881454374790191
thread_3 577 500.0 0.7026312798261642
thread_2 585 500.0 0.7036559077501296
thread_1 586 500.0 0.6989407151937485
thread_0 592 500.0 0.7066117912530899
thread_3 578 500.0 0.7013150911331176
thread_2 586 500.0 0.68683349442482
thread_1 587 500.0 0.6706163088083267
thread_0 593 500.0 0.7102695075273514
thread_3 579 500.0 0.7141193865537644
thread_2 587 500.0 0.6888156392574311
thread_1 588 500.0 0.6745583295822144
thread_0 594 500.0 0.6906152640581131
thread_3 580 500.0 0.7135236246585845
thread_2 588 500.0 0.6956889518499374
thread_1 589 500.0 0.701783774614334
thread_0 595 500.0 0.6600672608613968
thread_3 581 500.0 0.6830505148172379
thread_2 589 500.0 0.7281474093198776
thread_3 582 276.0 0.7318431253450505
thread_1 590 500.0 0.7142991050481796
thread_0 596 500.0 0.6959652971029282
thread_2 590 500.0 0.6872645562887192
thread_3 583 500.0 0.7113977854251862
thread_1 591 500.0 0.7083305823802948
thread_0 597 500.0 0.6919597592353821
thread_2 591 500.0 0.6962681050300599
thread_3 584 500.0 0.7255353463888168
thread_1 592 500.0 0.7059409999847412
thread_0 598 500.0 0.6938031330108643
thread_2 592 500.0 0.7005220534801483
thread_3 585 298.0 0.674055856346284
thread_1 593 500.0 0.6830266906023026
thread_0 599 500.0 0.6937740249633789
thread_2 593 500.0 0.6857071664333344
thread_3 586 500.0 0.6904980063438415
thread_1 594 500.0 0.7120930070877075
thread_0 600 500.0 0.6915239779949188
thread_2 594 500.0 0.6916604998111725
thread_3 587 500.0 0.6749385858774185
thread_1 595 500.0 0.6877491427659989
thread_0 601 500.0 0.6857207423448562
thread_2 595 500.0 0.6897368001937866
thread_3 588 500.0 0.7020857392549514
thread_1 596 500.0 0.7080225667953491
thread_0 602 500.0 0.7151368395090103
thread_2 596 500.0 0.7012750780582429
thread_3 589 500.0 0.6986679437160492
thread_1 597 500.0 0.688561854839325
thread_0 603 500.0 0.6993106186389924
thread_2 597 500.0 0.6857922425270081
thread_3 590 500.0 0.6919067163467407
thread_1 598 500.0 0.7099105616807938
thread_0 604 500.0 0.6917844195365905
thread_2 598 500.0 0.6894069472551346
thread_3 591 500.0 0.6844778261184692
thread_1 599 500.0 0.7118890234231949
thread_0 605 500.0 0.6925240083932876
thread_2 599 500.0 0.7169398603439331
thread_3 592 500.0 0.6876302970647812
thread_0 606 386.0 0.7020477541370095
thread_1 600 500.0 0.7143890881538391
thread_2 600 500.0 0.6855767409801483
thread_3 593 500.0 0.7354961762428284
thread_0 607 500.0 0.6914563945531845
thread_1 601 500.0 0.6863370916843414
thread_2 601 500.0 0.6939792771339417
thread_3 594 500.0 0.7137973750829697
thread_0 608 500.0 0.6931245077848435
thread_1 602 500.0 0.7032416870594025
thread_2 602 500.0 0.6796420067548752
thread_3 595 500.0 0.7075700886249542
thread_0 609 313.0 0.7155366642787434
thread_3 596 66.0 0.6866023495341792
thread_1 603 500.0 0.7105655794143677
thread_2 603 500.0 0.6860584869384766
thread_0 610 500.0 0.704839045882225
thread_3 597 500.0 0.6856658585071563
thread_1 604 500.0 0.6982145978212356
thread_2 604 500.0 0.7161952781677247
thread_0 611 500.0 0.706639463543892
thread_3 598 500.0 0.7046862362623215
thread_1 605 500.0 0.6894588043689728
thread_2 605 500.0 0.7066602886915206
thread_0 612 500.0 0.7040244271755218
thread_3 599 500.0 0.6843686007261276
thread_1 606 500.0 0.6956041711568832
thread_2 606 500.0 0.6918417545557022
thread_0 613 500.0 0.6909426888227462
thread_3 600 500.0 0.7006548476219178
thread_1 607 500.0 0.6908681055307389
thread_2 607 500.0 0.7054120283126831
thread_0 614 500.0 0.7077490513324738
thread_3 601 500.0 0.7131409949064255
thread_1 608 500.0 0.697532762169838
thread_2 608 500.0 0.6862291144132614
thread_0 615 500.0 0.6855180901288986
thread_3 602 500.0 0.711776102423668
thread_1 609 500.0 0.6852393134832382
thread_2 609 500.0 0.7089434475898743
thread_0 616 500.0 0.6989283411502838
thread_3 603 500.0 0.694447259426117
thread_1 610 500.0 0.6931661016941071
thread_2 610 500.0 0.7161055322885513
thread_0 617 500.0 0.6989772862195969
thread_3 604 500.0 0.6981794611215592
thread_1 611 500.0 0.6895254001617431
thread_2 611 500.0 0.7233667079210281
thread_0 618 500.0 0.6997780178785324
thread_3 605 500.0 0.6815457893610001
thread_1 612 500.0 0.6740876060724258
thread_2 612 500.0 0.7094705970287323
thread_0 619 500.0 0.6889616152048111
thread_3 606 500.0 0.7102680939435959
thread_1 613 500.0 0.6972145524024963
thread_0 620 407.0 0.7250419102371178
thread_2 613 500.0 0.7178751437664032
thread_2 614 45.0 0.7290777537557814
thread_3 607 500.0 0.6828320146799087
thread_1 614 500.0 0.7015233223438263
thread_0 621 500.0 0.6935099627971649
thread_2 615 500.0 0.7054152669906616
thread_3 608 500.0 0.7073125504255294
thread_1 615 500.0 0.6957824119329452
thread_0 622 500.0 0.710885028719902
thread_2 616 500.0 0.7048775165081024
thread_3 609 500.0 0.7046051504611969
thread_1 616 500.0 0.686503425002098
thread_0 623 500.0 0.6932004584074021
thread_2 617 500.0 0.70846743953228
thread_3 610 500.0 0.7103594880104065
thread_1 617 500.0 0.7184433248043061
thread_0 624 500.0 0.6959097063541413
thread_2 618 500.0 0.6936430616378784
thread_3 611 500.0 0.7027549262046814
thread_1 618 500.0 0.7037298206090927
thread_0 625 500.0 0.6959776829481125
thread_2 619 500.0 0.6783149503469467
thread_3 612 500.0 0.7092490326166153
thread_1 619 500.0 0.6839303385019302
thread_0 626 500.0 0.6859533523321152
thread_2 620 500.0 0.7091641496419907
thread_3 613 500.0 0.7330361278057098
thread_1 620 500.0 0.7309229381084442
thread_0 627 500.0 0.6945569025278091
thread_2 621 500.0 0.68698404109478
thread_3 614 500.0 0.6979059906005859
thread_1 621 500.0 0.6915725121498107
thread_0 628 500.0 0.6681987674236297
thread_2 622 500.0 0.684410050868988
thread_3 615 416.0 0.6894424285453099
thread_1 622 500.0 0.7081770215034485
thread_0 629 500.0 0.6841427632570267
thread_3 616 500.0 0.6958921011686325
thread_2 623 500.0 0.6698616080284119
thread_1 623 500.0 0.6948933012485504
thread_0 630 500.0 0.6866661276817322
thread_2 624 500.0 0.6803323210477829
thread_3 617 500.0 0.6956292692422866
thread_1 624 500.0 0.7080165824890137
thread_0 631 500.0 0.731786830663681
thread_2 625 500.0 0.7103541538715362
thread_3 618 500.0 0.7265107173919678
thread_1 625 500.0 0.7008389210700989
thread_0 632 500.0 0.7074728569984436
thread_3 619 438.0 0.6933392000524965
thread_2 626 500.0 0.664201637506485
thread_1 626 500.0 0.7059990844726562
thread_0 633 500.0 0.6859413731098175
thread_3 620 500.0 0.6904961664676666
thread_2 627 500.0 0.6916585870981217
thread_1 627 500.0 0.7007999901771546
thread_3 621 500.0 0.7080668323040008
thread_0 634 500.0 0.691833459019661
thread_2 628 500.0 0.6768877178430557
thread_1 628 500.0 0.7196008441448212
thread_3 622 500.0 0.7027538448572159
thread_0 635 500.0 0.700111582159996
thread_2 629 500.0 0.7068189014196395
thread_1 629 500.0 0.7465036042928695
thread_3 623 500.0 0.7187046965360642
thread_0 636 500.0 0.7025219337940216
thread_2 630 500.0 0.7055868871212005
thread_1 630 392.0 0.7106161842844925
thread_1 631 160.0 0.7375889658927918
thread_3 624 500.0 0.7028699593544007
thread_0 637 500.0 0.6971850208044053
thread_2 631 500.0 0.7046870338916779
thread_1 632 500.0 0.708153464436531
thread_3 625 500.0 0.6719216938018799
thread_0 638 500.0 0.707599155664444
thread_2 632 500.0 0.6824642570018769
thread_1 633 500.0 0.7103377474546433
thread_3 626 500.0 0.6848584117889405
thread_0 639 500.0 0.7238318682909012
thread_2 633 500.0 0.6806704168319702
thread_1 634 500.0 0.7028193956613541
thread_3 627 500.0 0.6928727458715439
thread_2 634 500.0 0.7033568316698074
thread_0 640 500.0 0.7028067008256912
thread_1 635 500.0 0.6987479112148285
thread_3 628 500.0 0.6903943744897842
thread_0 641 500.0 0.70128300178051
thread_2 635 500.0 0.6796802151203155
thread_1 636 500.0 0.6797765468358994
thread_3 629 416.0 0.6841964102708377
thread_0 642 500.0 0.7157424447536469
thread_2 636 500.0 0.7235682748556137
thread_1 637 500.0 0.6858520839214325
thread_3 630 500.0 0.6990247595310212
thread_0 643 500.0 0.6913594653606415
thread_2 637 500.0 0.7173511110544205
thread_1 638 500.0 0.6865882312059403
thread_3 631 500.0 0.7083430930376052
thread_0 644 500.0 0.6911240620613098
thread_2 638 500.0 0.684646068572998
thread_2 639 305.0 0.7233077604262556
thread_3 632 500.0 0.7237817343473435
thread_1 639 500.0 0.7097641561031341
thread_0 645 500.0 0.6757265350818634
thread_3 633 262.0 0.729577670115551
thread_2 640 500.0 0.710406876206398
thread_1 640 500.0 0.7205657354593277
thread_1 641 17.0 0.7767914603738224
thread_0 646 500.0 0.7038939703702927
thread_3 634 500.0 0.7096665279865265
thread_2 641 500.0 0.6978514219522476
thread_1 642 500.0 0.673438717007637
thread_0 647 500.0 0.702712760090828
thread_3 635 500.0 0.7042218202352524
thread_2 642 500.0 0.6953730601072311
thread_1 643 500.0 0.6848844480514527
thread_0 648 500.0 0.7161470012664795
thread_3 636 500.0 0.6866952890157699
thread_2 643 500.0 0.6951780680418015
thread_1 644 500.0 0.6787597314119339
thread_0 649 500.0 0.6873431562185287
thread_3 637 500.0 0.7057605655193329
thread_2 644 500.0 0.6736522175073624
thread_1 645 500.0 0.7122651036977768
thread_0 650 500.0 0.6821997214555741
thread_3 638 500.0 0.7011914350986481
thread_2 645 500.0 0.6912114765644074
thread_1 646 500.0 0.7068231714963913
thread_0 651 500.0 0.7038467115163803
thread_3 639 500.0 0.7037785007953644
thread_2 646 500.0 0.7013753732442856
thread_1 647 500.0 0.6856201683282852
thread_0 652 500.0 0.7155494903326034
thread_3 640 500.0 0.710321734905243
thread_2 647 500.0 0.7035539100170135
thread_1 648 500.0 0.7145615314245224
thread_0 653 500.0 0.7173792885541916
thread_3 641 500.0 0.7207757309675217
thread_0 654 105.0 0.7467701406705947
thread_2 648 500.0 0.6980832085609436
thread_1 649 500.0 0.7018834533691406
thread_3 642 500.0 0.6853688735961914
thread_0 655 500.0 0.6771159340143204
thread_2 649 500.0 0.7021245142221451
thread_1 650 500.0 0.6862652584314346
thread_3 643 500.0 0.6985785491466522
thread_0 656 500.0 0.7087577149868012
thread_2 650 500.0 0.6868693087100982
thread_1 651 500.0 0.7023598748445511
thread_1 652 30.0 0.7901373008886973
thread_3 644 500.0 0.6964075430631638
thread_0 657 500.0 0.6988283581733704
thread_2 651 500.0 0.6865820840597153
thread_1 653 500.0 0.7044855779409409
thread_3 645 500.0 0.7184983217716217
thread_0 658 500.0 0.6869528113603592
thread_2 652 500.0 0.691698573231697
thread_1 654 500.0 0.6899665125608444
thread_3 646 500.0 0.676295659661293
thread_0 659 500.0 0.6777871960401535
thread_2 653 500.0 0.6912408217191696
thread_1 655 500.0 0.7041761292219162
thread_3 647 500.0 0.6763889113664627
thread_0 660 500.0 0.703903592467308
thread_2 654 500.0 0.7119024387598037
thread_2 655 25.0 0.7185473036766052
thread_1 656 500.0 0.6788039779663086
thread_3 648 500.0 0.7064541521072387
thread_0 661 500.0 0.6912751560211181
thread_2 656 500.0 0.6921079276800156
thread_1 657 500.0 0.710980786204338
thread_3 649 500.0 0.701548922419548
thread_0 662 500.0 0.6990051499605179
thread_2 657 500.0 0.6907045286893845
thread_1 658 500.0 0.6825498163700103
thread_3 650 500.0 0.6738869209289551
thread_0 663 500.0 0.662082181096077
thread_2 658 500.0 0.6612194844484329
thread_1 659 500.0 0.7066237418651581
thread_3 651 500.0 0.7046951942443848
thread_0 664 500.0 0.676394313454628
thread_2 659 500.0 0.6692993187904358
thread_1 660 500.0 0.6758921009302139
thread_3 652 500.0 0.6924224692583084
thread_0 665 500.0 0.6931953874826431
thread_2 660 309.0 0.7049248720064132
thread_1 661 500.0 0.707367335319519
thread_3 653 500.0 0.680887992978096
thread_0 666 500.0 0.7016009488105774
thread_2 661 500.0 0.7057212293148041
thread_1 662 500.0 0.6937726876735687
thread_3 654 500.0 0.6971625612974167
thread_0 667 500.0 0.6981207673549652
thread_2 662 500.0 0.6702743620872498
thread_1 663 500.0 0.7074226289987564
thread_3 655 500.0 0.7147967699766159
thread_0 668 500.0 0.7128337856531143
thread_2 663 500.0 0.7070042723417282
thread_1 664 500.0 0.7029055008888244
thread_3 656 500.0 0.7120718922615051
thread_0 669 500.0 0.6893001937866211
thread_2 664 500.0 0.680048705458641
thread_3 657 188.0 0.7128285784670647
thread_1 665 500.0 0.7035914236307144
thread_0 670 500.0 0.6960898973941803
thread_2 665 500.0 0.686103677034378
thread_3 658 500.0 0.7137864549160003
thread_1 666 500.0 0.7152841726541519
thread_0 671 500.0 0.6967457512617111
thread_2 666 500.0 0.672813332080841
thread_3 659 500.0 0.6880863608121872
thread_1 667 500.0 0.7104096010923385
thread_0 672 500.0 0.6902603482007981
thread_2 667 500.0 0.6771623392105103
thread_3 660 500.0 0.6846633054018021
thread_1 668 500.0 0.7056743944883347
thread_0 673 500.0 0.6998323940038681
thread_2 668 500.0 0.6851450483798981
thread_3 661 500.0 0.6964289046525955
thread_1 669 500.0 0.687023116350174
thread_0 674 500.0 0.6823359431028366
thread_2 669 500.0 0.7177624624967575
thread_3 662 500.0 0.6745799252986908
thread_1 670 500.0 0.6730788453817368
thread_0 675 500.0 0.7147587471008301
thread_2 670 500.0 0.7010528980493546
thread_3 663 500.0 0.7061843110322952
thread_1 671 500.0 0.7202322829961777
thread_0 676 500.0 0.6959968758821488
thread_2 671 500.0 0.7217289773225785
thread_3 664 500.0 0.7104206554889679
thread_1 672 500.0 0.7229196751117706
thread_0 677 348.0 0.7104305347491955
thread_0 678 16.0 0.8042830377817154
thread_2 672 500.0 0.7228904229402542
thread_3 665 500.0 0.688248239159584
thread_1 673 500.0 0.6960809236764908
thread_0 679 500.0 0.7034783492088318
thread_2 673 500.0 0.697242583155632
thread_3 666 500.0 0.7002042931318283
thread_1 674 500.0 0.6702889252901078
thread_0 680 500.0 0.682838490486145
thread_2 674 500.0 0.6768013442754746
thread_3 667 500.0 0.6988457071781159
thread_1 675 500.0 0.7002998813390732
thread_0 681 500.0 0.7061424728631973
thread_2 675 500.0 0.6824451467990875
thread_3 668 500.0 0.6765278642177581
thread_1 676 500.0 0.7205527355670929
thread_0 682 500.0 0.6815899946689605
thread_2 676 500.0 0.6897002453804016
thread_3 669 500.0 0.714697025179863
thread_1 677 500.0 0.7096372871398926
thread_0 683 500.0 0.6927644032239914
thread_2 677 500.0 0.6814697617292405
thread_3 670 500.0 0.7131898754835129
thread_1 678 500.0 0.6926231206655502
thread_0 684 500.0 0.6899074492454529
thread_2 678 500.0 0.6993085788488388
thread_3 671 500.0 0.6624157431125641
thread_1 679 500.0 0.6968906939029693
thread_0 685 500.0 0.6821265867948532
thread_2 679 500.0 0.7012177517414093
thread_3 672 500.0 0.7018603894710541
thread_1 680 500.0 0.7205282613039017
thread_0 686 500.0 0.715284224152565
thread_2 680 500.0 0.7181567684412002
thread_3 673 500.0 0.6938861569166184
thread_1 681 420.0 0.7019147414536703
thread_0 687 500.0 0.704492700457573
thread_2 681 500.0 0.7072026456594467
thread_3 674 500.0 0.6865566287040711
thread_1 682 500.0 0.6727577003240586
thread_1 683 17.0 0.8632178867564482
thread_0 688 500.0 0.6945868136882782
thread_2 682 500.0 0.7149141850471497
thread_3 675 500.0 0.7157037349939346
thread_1 684 500.0 0.7008323739767075
thread_3 676 253.0 0.6834770259649857
thread_0 689 500.0 0.6985438632965087
thread_2 683 500.0 0.7300661332607269
thread_1 685 500.0 0.6966973115205765
thread_3 677 500.0 0.7018074686527253
thread_0 690 500.0 0.6984689277410507
thread_2 684 500.0 0.6904165176153183
thread_2 685 25.0 0.8166036367416382
thread_1 686 500.0 0.6745967817306519
thread_3 678 500.0 0.6988756803274154
thread_0 691 500.0 0.686387531876564
thread_2 686 500.0 0.6965333477258683
thread_1 687 500.0 0.6934092670679093
thread_3 679 500.0 0.6830874396562576
thread_0 692 500.0 0.6899763745069504
thread_2 687 500.0 0.692810117840767
thread_1 688 500.0 0.7103882544040679
thread_3 680 500.0 0.7021006253957749
thread_0 693 500.0 0.6990772255659103
thread_2 688 500.0 0.7251045233011246
thread_1 689 500.0 0.7051882417201996
thread_3 681 500.0 0.6937220438718795
thread_0 694 500.0 0.7027324810028076
thread_2 689 500.0 0.6824868395328522
thread_1 690 500.0 0.7215685150623321
thread_3 682 500.0 0.7068094074726105
thread_0 695 500.0 0.7114996401071548
thread_2 690 500.0 0.7206489148139954
thread_1 691 500.0 0.7071324430704117
thread_3 683 415.0 0.7171419981014298
thread_0 696 500.0 0.6979921147823334
thread_2 691 500.0 0.6944501807689667
thread_1 692 500.0 0.6898945606946946
thread_3 684 500.0 0.6983374890089035
thread_0 697 500.0 0.677561072230339
thread_2 692 500.0 0.6828368467092514
thread_1 693 500.0 0.7068125480413436
thread_3 685 500.0 0.6923983447551727
thread_0 698 500.0 0.6780025012493134
thread_2 693 500.0 0.6910409883260727
thread_1 694 500.0 0.7281295182704925
thread_3 686 500.0 0.6826238012313843
thread_3 687 92.0 0.7457570459531702
thread_0 699 500.0 0.6936222280263901
thread_3 688 276.0 0.6936436921790026
thread_2 694 500.0 0.6913389867544174
thread_1 695 500.0 0.6870766851902008
thread_0 700 500.0 0.6908646849393845
thread_3 689 500.0 0.69683809030056
thread_2 695 500.0 0.7012436654567719
thread_1 696 500.0 0.6919878472089768
thread_0 701 500.0 0.6837328075170517
thread_3 690 500.0 0.7075930752754211
thread_2 696 500.0 0.6990568602085113
